GID,alea_argile
410531094,moyen
410531095,moyen
410810058,nul
410531097,moyen
410531098,moyen
410531099,fort
410531100,fort
410531101,fort
410531102,fort
410531104,fort
410531105,fort
410531106,fort
410531697,fort
410531698,moyen
410531699,moyen
410531700,moyen
410531701,moyen
410531702,moyen
410531703,moyen
410531706,fort
417002244,fort
410809195,fort
410531710,fort
410531711,moyen
410531713,fort
410531715,fort
410531716,fort
417002245,fort
410532056,moyen
410532057,moyen
410532058,fort
410532059,fort
410532060,fort
410532061,fort
410532062,fort
410532063,moyen
410532064,moyen
410532065,moyen
410532066,moyen
410532067,moyen
410532068,moyen
410532069,moyen
410532070,moyen
410532071,moyen
410532072,moyen
410532073,moyen
410532406,fort
410532407,fort
410532408,fort
410532409,fort
410532411,fort
410532412,fort
410532413,fort
410532417,fort
410532418,fort
410532419,fort
410532420,fort
410532421,fort
410532422,fort
410532423,fort
410532424,fort
410532425,fort
410532428,moyen
410532429,moyen
410532430,moyen
410531107,fort
410531108,fort
410531109,fort
410531110,fort
410531111,fort
410531112,fort
410531113,fort
410531114,fort
410531116,moyen
410531117,fort
410531118,fort
410531119,moyen
410531120,fort
410531121,fort
410531122,moyen
410531123,fort
410832477,fort
410531719,moyen
410531721,moyen
410531722,fort
410531724,moyen
410531725,moyen
410531727,moyen
410531728,moyen
410814806,fort
410832508,fort
410531732,fort
410814807,fort
410531734,fort
410531738,fort
410531739,moyen
410531740,moyen
410532074,moyen
410532075,moyen
410532076,moyen
410532077,moyen
410532078,moyen
410532079,moyen
410532080,moyen
410532081,moyen
410532082,moyen
410532083,moyen
410532084,moyen
410532085,fort
410532087,fort
410532088,fort
410532089,fort
410532091,fort
410532432,moyen
410532433,moyen
410532435,moyen
410532436,moyen
410532438,moyen
410532441,moyen
410532442,fort
410532443,fort
410532444,fort
410532445,fort
410532446,fort
410532453,moyen
410532455,fort
410532458,fort
410532459,fort
410531124,fort
410531125,fort
410531126,fort
410531127,fort
410531128,fort
410531129,fort
410531130,fort
410531131,fort
410531132,fort
410531133,fort
410531134,fort
410531135,moyen
410531136,fort
410531137,fort
410531138,moyen
410531139,fort
410531140,fort
410531742,fort
410531745,fort
410531747,fort
410531748,moyen
410531749,moyen
410531750,moyen
410531752,fort
410531753,fort
410531756,fort
410531757,moyen
410531758,moyen
410531759,moyen
410531761,moyen
410531762,moyen
410531764,fort
410531765,fort
410531766,fort
410532092,fort
410532093,moyen
410532094,moyen
410532095,moyen
410532096,moyen
410532097,moyen
410532098,moyen
410532099,moyen
410532100,moyen
410532101,moyen
410532102,moyen
410532103,moyen
410532104,moyen
410532106,moyen
410532107,moyen
410532109,moyen
410532110,moyen
410532111,moyen
410532112,moyen
410801242,fort
410801244,fort
410801247,fort
410801249,moyen
410801250,moyen
410801252,moyen
410801253,moyen
410801254,moyen
410801255,moyen
410801256,fort
410801257,fort
410801258,fort
410801260,fort
410801265,fort
410801266,fort
410801268,fort
410801646,fort
410801648,fort
410801649,fort
410801650,fort
410801651,fort
410801652,fort
410801653,fort
410801654,fort
410801655,fort
410801656,fort
410801657,fort
410801658,fort
410801659,fort
410801660,fort
410801663,fort
410801666,fort
410938738,moyen
410800403,fort
410800404,fort
410800405,fort
410800406,fort
410800410,fort
410800412,nul
410800413,fort
410800414,fort
410800415,fort
410800416,fort
410800418,fort
410800423,nul
410800424,nul
410800425,nul
410800426,nul
410800427,nul
410800429,nul
410800432,nul
410800433,nul
410856551,fort
410800788,moyen
410800789,moyen
410800790,nul
410800791,nul
410800792,nul
410800793,fort
410856555,moyen
410856556,moyen
410800798,nul
410800799,fort
410800800,fort
410800801,fort
410800802,fort
410800803,fort
410800804,fort
410801271,fort
410801272,fort
410801273,fort
410801274,fort
410801275,fort
410801277,fort
410801278,fort
410801279,fort
410801280,fort
410801281,fort
410801282,fort
410801283,fort
410801285,fort
410801286,fort
410801287,fort
410801288,fort
410801289,fort
410801291,fort
410801667,fort
410801668,fort
410801669,fort
410801671,fort
410801672,fort
410801673,fort
410801674,fort
410801676,fort
410801678,fort
410937919,fort
410937943,fort
410801684,fort
410801685,fort
410801686,fort
410801688,moyen
410800434,nul
410800436,moyen
410800437,moyen
410800439,moyen
410800441,moyen
410800443,moyen
410800444,moyen
410800445,moyen
410800446,moyen
410800447,moyen
410800449,moyen
410800450,moyen
410800451,moyen
410800452,moyen
410800453,moyen
410800454,moyen
410800455,moyen
410800457,fort
410800460,fort
410928167,fort
410949751,nul
410928168,fort
410921280,fort
410949752,nul
410800817,fort
410800818,fort
410800820,fort
410800821,fort
410800822,fort
410800827,nul
410800832,nul
410800833,nul
410800834,nul
410800835,nul
410800837,nul
410800839,nul
410800840,nul
410801292,fort
410801294,fort
410801295,fort
410801296,fort
410801297,fort
410801298,fort
410801299,fort
410801300,fort
410801301,fort
410801302,fort
410801303,fort
410801304,fort
410801305,fort
410801310,fort
410801311,fort
410801312,fort
410801313,fort
410801316,fort
410801319,fort
410801321,fort
410801690,fort
410801697,fort
410801699,fort
410801700,fort
410801702,fort
410801703,fort
410801704,fort
410801705,fort
410801706,fort
410801708,fort
410801710,fort
410801713,fort
410801714,fort
410801717,fort
410801718,fort
410801719,fort
410800461,fort
410800463,fort
410800464,fort
410800465,fort
410800467,moyen
410800468,moyen
410800469,moyen
410800470,fort
410800471,fort
410800473,fort
410800474,fort
410800475,fort
410800476,fort
410800477,fort
410800478,fort
410800479,fort
410800480,fort
410800481,moyen
410800842,nul
410800843,nul
410800844,fort
410800845,fort
410800846,fort
410800848,moyen
410800849,nul
410800850,nul
410800851,nul
410800852,nul
410800853,fort
410800854,fort
410800855,fort
410800856,fort
410800857,fort
410800858,fort
410800861,fort
410801322,fort
410801324,fort
410801325,fort
410801326,fort
410801328,fort
410801329,fort
410936362,fort
410936363,fort
410801332,fort
410801333,fort
410801334,fort
410801335,fort
410801338,fort
410801339,fort
410801342,fort
410801343,fort
410801345,fort
410801346,fort
410801720,fort
410801722,fort
410801724,fort
410801729,fort
410801731,fort
410801732,fort
410801733,fort
410801735,fort
410801736,fort
410801737,fort
410801738,fort
410801739,fort
410801740,moyen
410801741,moyen
410801742,moyen
410800482,moyen
410800483,moyen
410800484,moyen
410800485,fort
410800486,fort
410800487,fort
410800488,fort
410800490,fort
410800491,fort
410800492,fort
410800495,fort
410800496,fort
410800497,fort
410800498,fort
410800499,fort
410800501,fort
410800502,fort
410800503,fort
410800862,moyen
410800863,moyen
410800864,moyen
410800865,moyen
410800867,fort
410800868,fort
410800869,fort
410800871,fort
410800874,fort
410800875,fort
410800876,fort
410800877,fort
410800878,fort
410800879,fort
410800880,fort
410800881,fort
410800884,fort
410800885,fort
410932285,fort
410932286,fort
410932289,fort
410801351,fort
410932290,fort
410932291,fort
410801355,fort
410801361,fort
410801362,fort
410801366,fort
410801369,fort
410801370,fort
410801371,fort
410801372,fort
410801373,fort
410801375,fort
410801743,moyen
410801744,fort
410801745,fort
410801747,nul
410801748,nul
410801749,nul
410801750,nul
410801752,fort
410801753,fort
410801754,fort
410801755,fort
410801756,fort
410801757,fort
410801758,fort
410801761,fort
410801762,fort
410801763,fort
410801764,fort
410801765,fort
410801766,fort
410800505,fort
410800506,fort
410800507,fort
410800508,fort
410800509,fort
410800512,fort
410800514,fort
410800515,fort
410800516,fort
410800519,fort
410800521,fort
410800522,fort
410800523,fort
410800525,fort
410800526,fort
410800527,fort
410800528,fort
410800529,fort
410800530,fort
410800886,fort
410800887,fort
410800888,fort
410800890,moyen
410800896,fort
410800897,fort
410800898,fort
410800899,fort
410800900,moyen
410800901,moyen
410800902,fort
410800903,fort
410800905,fort
410800906,fort
410800907,fort
410800908,fort
410800911,fort
410801376,fort
410801377,fort
410801378,fort
410801379,fort
410801381,fort
410801382,fort
410933803,fort
410801387,fort
410801389,fort
410801390,fort
410801391,fort
410801392,fort
410801393,fort
410801394,fort
410801396,fort
410801397,fort
410801767,fort
410801768,moyen
410801769,moyen
410801771,fort
410801772,fort
410801778,fort
410801779,fort
410801780,fort
410801782,fort
410801783,fort
410801785,fort
410801787,fort
410801789,fort
410801790,fort
410801791,fort
410801792,fort
410801793,fort
410801794,fort
410800531,fort
410800532,fort
410800533,fort
410800534,fort
410800535,fort
410800536,fort
410800537,fort
410800538,fort
410800539,nul
410800540,nul
410800541,nul
410800544,nul
410800547,fort
410800553,fort
410800554,fort
410800557,fort
410800562,fort
410800566,fort
410800567,fort
410800912,fort
410800913,fort
410800914,fort
410800915,fort
410800917,fort
410800918,fort
410800919,fort
410800920,fort
410800921,fort
410800922,fort
410800924,fort
410800925,fort
410800927,fort
410800928,fort
410800931,fort
410800932,fort
410800933,fort
410801399,fort
410801400,fort
410801401,fort
410801402,fort
410801404,fort
410801407,fort
410801408,fort
410801409,fort
410801411,fort
410801412,fort
410801413,fort
410801414,fort
410801415,fort
410801420,fort
410801422,fort
410801423,fort
410801424,fort
410801426,fort
410800148,fort
410800149,fort
410800154,fort
410800155,fort
410800156,fort
410800157,fort
410800158,nul
410800159,moyen
410800160,fort
410800161,fort
410800167,fort
410800169,fort
410800171,fort
410800172,fort
410800175,fort
410800177,fort
410800178,fort
410800179,fort
410800570,fort
410948999,nul
410949018,fort
410949013,nul
410800577,nul
410800578,nul
410800579,nul
410800581,fort
410800582,fort
410800586,moyen
410800587,moyen
410800588,moyen
410800589,fort
410800590,fort
410800591,fort
410800592,fort
410800934,fort
410800935,fort
410800936,fort
410800937,fort
410800938,fort
410800939,fort
410800940,fort
410800941,fort
410800942,fort
410800943,fort
410800944,fort
410800945,fort
410800946,fort
410800947,fort
410800948,fort
410800949,fort
410800951,fort
410800954,fort
410800955,fort
410800956,fort
410801427,moyen
410801428,moyen
410801429,moyen
410801430,moyen
410801431,fort
410801433,fort
410801436,fort
410801437,fort
410801439,fort
410801440,fort
410801441,fort
410801442,fort
410801443,fort
410801445,fort
410801446,fort
410801447,nul
410801448,nul
410800180,fort
410800181,fort
410800182,moyen
410800183,fort
410800184,fort
410800186,fort
410800187,fort
410800188,fort
410800189,moyen
410800190,moyen
410800191,fort
410800192,fort
410800193,fort
410800194,fort
410800196,fort
410800197,fort
410800198,fort
410800199,fort
410800201,fort
410800593,fort
410800594,fort
410800595,nul
410800596,nul
410800597,nul
410800598,nul
410800599,nul
410800600,nul
410800601,fort
410800604,fort
410800605,fort
410800607,fort
410800609,fort
410800610,moyen
410800611,moyen
410800957,fort
410800958,fort
410800959,fort
410800960,fort
410800963,fort
410800969,nul
410800970,nul
410800971,fort
410800972,fort
410800973,fort
410800974,fort
410800975,fort
410800977,fort
410800980,fort
410800981,fort
410800982,fort
410800983,fort
410801449,fort
410801450,nul
410801451,nul
410801453,fort
410801455,moyen
410801456,moyen
410801462,fort
410801463,fort
410801464,fort
410801465,fort
410801469,fort
410801470,fort
410801471,moyen
410801474,moyen
410801475,moyen
410801476,moyen
410801477,moyen
410800203,fort
410800204,fort
410800205,fort
410800206,fort
410800207,fort
410800210,fort
410800211,fort
410800212,fort
410800213,fort
410800214,fort
410800215,fort
410800217,fort
410800218,fort
410800219,fort
410800220,fort
410800221,fort
410800612,moyen
410800613,fort
410800614,fort
410800615,fort
410800616,fort
410800617,fort
410800618,fort
410800619,nul
410800620,nul
410800621,nul
410800622,nul
410800623,nul
410800624,nul
410800625,nul
410800627,nul
410800636,fort
410800637,fort
410800638,fort
410800639,fort
410800984,fort
410800985,fort
410800986,fort
410800989,fort
410800990,fort
410800991,fort
410800993,fort
410800994,fort
410800996,fort
410801000,fort
410801001,fort
410801002,fort
410801004,fort
410801008,fort
410801017,fort
410801018,fort
410801022,fort
410801023,fort
410801478,fort
410801479,moyen
410801481,moyen
410801483,moyen
410801485,moyen
410801486,fort
410801488,fort
410801489,fort
410801490,nul
410801491,fort
410801493,nul
410801494,fort
410801496,fort
410801497,fort
410801499,fort
410801502,fort
410801503,fort
410800226,fort
410800227,fort
410800228,fort
410800230,fort
410800231,fort
410800233,moyen
410800234,moyen
410932214,fort
410800236,fort
410932213,fort
410800238,fort
410800239,fort
410800240,fort
410800243,moyen
410800244,fort
410800246,fort
410800249,fort
410800640,fort
410800641,fort
410962216,nul
410962217,nul
410964582,nul
410800645,nul
410800646,nul
410800647,nul
410800648,nul
410800649,nul
410800650,nul
410964583,nul
410964584,nul
410800653,nul
410857210,fort
410800658,moyen
410801024,fort
410801025,fort
410801026,fort
410801028,fort
410801034,fort
410801035,fort
410801036,fort
410801038,fort
410801039,fort
410801040,fort
410801041,fort
410801042,fort
410801043,fort
410801044,fort
410801046,fort
410801047,fort
410801048,fort
410801050,fort
410801051,fort
410801052,fort
410801053,fort
410801504,fort
410801505,fort
410801506,fort
410801507,fort
410801510,fort
410801512,fort
410801514,fort
410801515,fort
410801516,fort
410801517,fort
410801520,fort
410801521,fort
410801522,fort
410801524,fort
410801525,fort
410801528,fort
417003505,fort
410801533,fort
410801534,fort
410800252,fort
410800253,fort
410800254,fort
410800256,fort
410800257,fort
410800259,fort
410800261,fort
410800262,fort
410800263,fort
410800265,fort
410800267,fort
410800268,fort
410800271,moyen
410800273,moyen
410800274,fort
410800275,moyen
410800278,nul
410800279,nul
410800281,moyen
410800282,nul
410800659,moyen
410800660,moyen
410800661,moyen
410800663,nul
410800664,nul
410800665,nul
410800666,nul
410842261,fort
410800668,nul
410800669,moyen
410800670,moyen
410800671,moyen
410832457,fort
410832458,fort
410832459,fort
410842266,moyen
410842263,fort
410801054,fort
410933805,fort
410933806,fort
410801064,fort
410932292,fort
410801071,fort
410933807,fort
410932337,fort
410933877,fort
410801081,fort
410801082,fort
410801083,fort
410801085,fort
410801086,fort
410801087,fort
410801091,fort
410931496,fort
410947969,fort
410968017,moyen
410968021,moyen
410931498,fort
410801543,fort
410801544,fort
410801546,fort
410801547,fort
410801548,fort
410947970,fort
410801551,fort
410801553,fort
410801554,fort
410801555,fort
410801556,fort
410947971,fort
410947972,fort
410800284,moyen
410800285,moyen
410800287,moyen
410800288,moyen
410800289,moyen
410800290,moyen
410800291,fort
410800292,fort
410800293,fort
410800294,fort
410800295,fort
410800296,fort
410800297,fort
410800298,fort
410800299,fort
410800677,fort
410842258,fort
410842259,fort
410800680,moyen
410800681,moyen
410842267,moyen
410800685,fort
410800686,fort
410800687,fort
410800689,fort
410800690,fort
410800692,fort
410800693,fort
410800695,fort
410800696,fort
410800697,nul
410801092,fort
410801093,fort
410801094,moyen
410801095,moyen
410801097,fort
410801098,fort
410801099,fort
410801101,fort
410801102,fort
410801103,fort
410801104,fort
410801112,moyen
410801122,fort
410801123,fort
410801124,fort
410801125,fort
410801557,fort
410801558,fort
410801559,fort
410801560,fort
410801561,fort
410801562,fort
410801563,fort
410801564,fort
410801565,fort
410801566,fort
410801567,fort
410801569,fort
410801570,fort
410801573,fort
410801574,fort
410801575,fort
410801576,fort
410801577,fort
410801579,moyen
410800300,fort
410800301,fort
410800302,fort
410800303,fort
410800304,fort
410800305,fort
410800306,fort
410800307,fort
410800308,fort
410800309,fort
410800310,fort
410800311,fort
410800312,fort
410800313,fort
410800314,fort
410800315,fort
410800316,fort
410800317,fort
410800318,fort
410800319,fort
410800320,fort
410800321,fort
410800699,nul
410800701,nul
410800702,nul
410800703,fort
410800704,fort
410800705,fort
410800706,nul
410800707,nul
410800708,nul
410800709,fort
410800710,fort
410800711,fort
410800712,fort
410800713,fort
410800714,fort
410800716,fort
410800717,fort
410801127,fort
410801130,fort
410801132,fort
410801135,fort
410801136,fort
410801141,fort
